3.713051944840423297e+06,6.247875529179938138e+06
3.493276495280793868e+06,6.094360431992256083e+06
3.580169019402928650e+06,6.058934375665094703e+06
3.719083004558761138e+06,6.069047415415287018e+06
3.370551098942341283e+06,6.265327457995015197e+06
3.574823427105222829e+06,6.171098312948808074e+06
3.734785624667776749e+06,6.138084568012963049e+06
3.450486259289202746e+06,6.049606988852076232e+06
3.863710265574855730e+06,6.020911485056166537e+06
3.564565964364795014e+06,6.114608004660502076e+06
3.830990514193344861e+06,6.164400071711659431e+06
3.478581366247550584e+06,6.228933489060787484e+06
3.344239669630651828e+06,6.009268428273553029e+06
3.503920519668773282e+06,6.245876525627792813e+06
3.859119616352021694e+06,6.021485426351605915e+06
3.872285308274292387e+06,6.117722730734129436e+06
3.886154518271573819e+06,5.914425443426616490e+06
3.520091758313959930e+06,6.173376819458596408e+06
3.724173027380061336e+06,6.282231229057544842e+06
3.687309424233732745e+06,6.040912250084848143e+06
3.687455601415334269e+06,6.022615820042287931e+06
3.652318055916926358e+06,6.254987861779452302e+06
3.868440630561518483e+06,6.146731709419225343e+06
3.623883770790384151e+06,6.073158396552506834e+06
3.883154384980805684e+06,6.085543019904421642e+06
3.448996732621241361e+06,5.938620192074493505e+06
3.715779895293674432e+06,6.286689686844320036e+06
3.723304276878613513e+06,6.153849935447264463e+06
3.320498306407522876e+06,6.115785890079204924e+06
3.866368647328394465e+06,6.127943001736135222e+06
3.508697050566090737e+06,6.209264191224702634e+06
3.570508997301302850e+06,6.285352045138423331e+06
3.742469696995369624e+06,6.215821130448625423e+06
3.457782263061163947e+06,6.285389869733886793e+06
3.380362987490258645e+06,6.073054684307644144e+06
3.428553993479742203e+06,6.088129353091806173e+06
3.868978810219600797e+06,6.144932199820726179e+06
3.830417768465396482e+06,6.165119679818461649e+06
3.410462589792528190e+06,5.989899263274606317e+06
3.817973597753099166e+06,6.154701277550402097e+06
3.661935723166001029e+06,6.088026925389598124e+06
3.384869134977947921e+06,6.108126733274659142e+06
3.657458635245039593e+06,6.020277852973538451e+06
3.689164108978304546e+06,6.103121672685272060e+06
3.392604696803371888e+06,6.059454513396493159e+06
3.835805088542357087e+06,6.245968158127704635e+06
3.609937941609438509e+06,6.199291574909400195e+06
3.498532274800742511e+06,6.240626398036138155e+06
3.848682241601534188e+06,6.160690566258799285e+06
3.883163317937535234e+06,5.973589015400973149e+06
3.390029701592110563e+06,6.006587722912442870e+06
3.731928806611132808e+06,6.235182936289483681e+06
3.349459627257373650e+06,5.995159968750766478e+06
3.566857290580961853e+06,6.213577999398925342e+06
3.877417055149344727e+06,6.025355081542783417e+06
3.555694274644020945e+06,6.124936878731609322e+06
3.437910483157983050e+06,6.167366326923718676e+06
3.424293783362508286e+06,6.277615409659576602e+06
3.357240137922873255e+06,6.200109214051410556e+06
3.393319973674529232e+06,6.226743105892383493e+06
3.761730101072550286e+06,6.109591571512475610e+06
3.518093027452692389e+06,6.234568365045447834e+06
3.642355449821304064e+06,6.095542585408729501e+06
3.413566110352072865e+06,6.017158909847001545e+06
3.762361974897021893e+06,6.116208865419320762e+06
3.316969729134574998e+06,6.122352907739097252e+06
3.875535418585560285e+06,6.153576040633278899e+06
3.676937431019212119e+06,6.191756993299251422e+06
3.649905513013822958e+06,6.189578455651344731e+06
3.345394908765838016e+06,6.155326379089036025e+06
3.575204671801630408e+06,6.074080583232389763e+06
3.669705541927174199e+06,6.188376981868353672e+06
3.502631168323337100e+06,6.139511691123804078e+06
3.610693333876993973e+06,6.137513000449354760e+06
3.450883500402363949e+06,6.177450524694841355e+06
3.855605670910969842e+06,6.084179673219063319e+06
3.725920444129424170e+06,6.242275319672848098e+06
3.785865103616520297e+06,6.235806480538985692e+06
3.446308855271354318e+06,5.962152664531301707e+06
3.565071093274430372e+06,6.110587176385347731e+06
3.720066246973528992e+06,6.184104711532432586e+06
3.667693911884428468e+06,6.028448379063717090e+06
3.602818014883105643e+06,6.078038345117768273e+06
3.552226942899400834e+06,6.196175353098328225e+06
3.416149252440597862e+06,6.014004084891493432e+06
3.433446742451298516e+06,6.283188785880833864e+06
3.766649369063178543e+06,6.117634782992158085e+06
3.402640379099582322e+06,5.984671592035571113e+06
3.506598777020849288e+06,6.278771238773115911e+06
3.316738227618647739e+06,6.236535568795455620e+06
3.647388615342634730e+06,6.104385100806871429e+06
3.396618740409292746e+06,6.200692209301294759e+06
3.790384448280772194e+06,6.269961350403735414e+06
3.762062405423151329e+06,6.043956150305169635e+06
3.618892870994748082e+06,6.199277264270946383e+06
3.840063754196692724e+06,6.222537940500133671e+06
3.764475182663619984e+06,6.159349202472571284e+06
3.665963889207670465e+06,6.114640206189746037e+06
3.347334528528715950e+06,5.944315788841010071e+06
3.346088852052847855e+06,6.215057492698669434e+06
3.390988873274431564e+06,6.221814342661603354e+06
3.466186028746717144e+06,6.053298770083867013e+06
3.322235100746529177e+06,6.092118404744872823e+06
3.330235876011230983e+06,6.033281033692069352e+06
3.831698830395322293e+06,6.098262321277528070e+06
3.524465359669049270e+06,6.115243680137819611e+06
3.730479668507969938e+06,6.040486665756928734e+06
3.656469833967117593e+06,6.104122273723123595e+06
3.538293108294869773e+06,6.196370664960461669e+06
3.820505281301799230e+06,6.002551100105868652e+06
3.687451527016055770e+06,6.275658848763627931e+06
3.811231447902543936e+06,6.036193066645283252e+06
3.329531980776377954e+06,6.212912920203863643e+06
3.623561495713172015e+06,6.270333581333944574e+06
3.871290135559456423e+06,6.036433134156554937e+06
3.314965024642781354e+06,6.006034028857064433e+06
3.604164593035011552e+06,6.165778111218761653e+06
3.398934879186741076e+06,6.178506021247804165e+06
3.576287741780338343e+06,6.192700239242951386e+06
3.365374965617227834e+06,6.017160024684006348e+06
3.767170661688745022e+06,6.156488968157432042e+06
3.596304377898927312e+06,6.155181688075276092e+06
3.434755282953815069e+06,6.201493616908970289e+06
3.588544219280848745e+06,6.168962444283100776e+06
3.859790083028762601e+06,6.084916802820815705e+06
3.648848102791932877e+06,6.034747563141510822e+06
3.443864620965336449e+06,6.256584159528465010e+06
3.626713434719583020e+06,6.251664793214048259e+06
3.705892768343518488e+06,6.039748394951025955e+06
3.576807610013371333e+06,6.071743719325678423e+06
3.447222384062175173e+06,5.949660029309650883e+06
3.882245057810839731e+06,5.990455155177203007e+06
3.712194509121794254e+06,6.206219330135107040e+06
3.430796740819583647e+06,6.267832757834575139e+06
3.485047273383087479e+06,6.098652653107437305e+06
3.710305520301253535e+06,6.236673724638150074e+06
3.804056777039841749e+06,6.127134993945058435e+06
3.381193078262806870e+06,6.088113239325144328e+06
3.811536266482137609e+06,6.241943187517377548e+06
3.691465810172174126e+06,6.178424350555314682e+06
3.707157798983126413e+06,6.103126631604610942e+06
3.427052503663256299e+06,6.059766283226988278e+06
3.794816600193342194e+06,6.044250906307219528e+06
3.692549372360035777e+06,6.286933225634193048e+06
3.667395217770885210e+06,6.277059633967581205e+06
3.346672608906062786e+06,6.198025534751717933e+06
3.769347230597902089e+06,6.161423465334340930e+06
3.831023994755485095e+06,6.244711839463079348e+06
3.814859334877975751e+06,6.212509943539818749e+06
3.459158768469775096e+06,6.008032660710970871e+06
3.761478885515071917e+06,6.162345141267513856e+06
3.435650477624245919e+06,6.255245284056470729e+06
3.580077711452857591e+06,6.122571635794374160e+06
3.784027187139107846e+06,6.251321558311820962e+06
3.325977122465432156e+06,5.929948416325845756e+06
3.441671503115267027e+06,5.962915485631370917e+06
3.714484426932990551e+06,6.185259110037812032e+06
3.509284308035834227e+06,6.099662792888863012e+06
3.831387530122480355e+06,6.032798209928380325e+06
3.501399371370912530e+06,6.278287654143328778e+06
3.614195675489871297e+06,6.261150391827924177e+06
3.672586290997295640e+06,6.149098545463022776e+06
3.835626782957187854e+06,6.029501806121232919e+06
3.820922424138548784e+06,6.006183571687634103e+06
3.360523807295597158e+06,6.185459070105126128e+06
3.678238814401015174e+06,6.057905931515081786e+06
3.327598766895754263e+06,6.190410866650325246e+06
3.346996639750115108e+06,6.206979456715765409e+06
3.541661428584454581e+06,6.234628961587610655e+06
3.879666999059026595e+06,6.282321007862838916e+06
3.748925770253630355e+06,6.142762125932759605e+06
3.649528668668681756e+06,6.063741807763446122e+06
3.822294315671709366e+06,6.006122974750700407e+06
3.687522355054921005e+06,6.130285326928667724e+06
3.328389453426958993e+06,6.272947160949625075e+06
3.654623641637020279e+06,6.220142390511883423e+06
3.338318582935251296e+06,5.925961460253545083e+06
3.834141201847414486e+06,6.137430957067285664e+06
3.699824076242221985e+06,6.080114869271622039e+06
3.821357371645018458e+06,6.253826124074174091e+06
3.746499105298337527e+06,6.159692527194933034e+06
3.316847628192311153e+06,6.101619602905123495e+06
3.579354611204442568e+06,6.249711426035951823e+06
3.798511028711283114e+06,6.270694051034996286e+06
3.408892636832581833e+06,6.100800927506359294e+06
3.656166092878997326e+06,6.253212108898508362e+06
3.343308359863497317e+06,5.949841730984364636e+06
3.668676773983702529e+06,6.160301452851600014e+06
3.444226583120528143e+06,6.192544441677738912e+06
3.441406141660983674e+06,6.029564260113591328e+06
3.322750090896042995e+06,6.277325682279811241e+06
3.368487707561668009e+06,6.129896015165608376e+06
3.874084404371572658e+06,6.229412669240654446e+06
3.603608285652220249e+06,6.056401927611329593e+06
3.620373418901912402e+06,6.050123566134876572e+06
3.724879671982701868e+06,6.150157433161097579e+06
3.595102554358403664e+06,6.227362395287995227e+06
3.871794671077783685e+06,6.084236913544817828e+06
3.862002820475262590e+06,6.211365258320435882e+06
3.799988679655471351e+06,6.138452835524845868e+06
3.571745183945666999e+06,6.128625277015734464e+06
3.522626006045502145e+06,6.152969049760056660e+06
3.700361027754665818e+06,6.248242669970434159e+06
3.869951422691893298e+06,6.159953474327427335e+06
3.842221265041335486e+06,6.155129955751016736e+06
3.402870252855263650e+06,6.154532876309324056e+06
3.689130678284950554e+06,6.251506987089017406e+06
3.469657522136955056e+06,6.274435221629285254e+06
3.489450549211512320e+06,6.287991193365685642e+06
3.323917994439053349e+06,6.069345417474934831e+06
3.607372277320880443e+06,6.203919450969082303e+06
3.429378221238570288e+06,6.074345919975114055e+06
3.668038731968421955e+06,6.125886408325577155e+06
3.741541051990929060e+06,6.050734922559372149e+06
3.527230480690685101e+06,6.201570586913431995e+06
3.812797134490953758e+06,6.169198968053811230e+06
3.378485059023949318e+06,6.178237638179434463e+06
3.478069203816401307e+06,6.191054829445009120e+06
3.355556462667747401e+06,6.215719575904179364e+06
3.552444981835254468e+06,6.173795745452847332e+06
3.886005905220021494e+06,6.191877827331760898e+06
3.829594640810463578e+06,6.217701401904219761e+06
3.639521913773227483e+06,6.165578309356329963e+06
3.618162529809260275e+06,6.206030353223308921e+06
3.646271486191457137e+06,6.112522038540374488e+06
3.443163376558666117e+06,6.003886008223223500e+06
3.310326254902176093e+06,6.107277993377034552e+06
3.655824093107568566e+06,6.204959681587283500e+06
3.492637614850305021e+06,6.238052330824208446e+06
3.463037630908900872e+06,6.079298529265267774e+06
3.677156243800958619e+06,6.023773339642031118e+06
3.407527921592408326e+06,6.051863793089950457e+06
3.430767388056302443e+06,6.263586142261771485e+06
3.383413358187803067e+06,6.283255123288400471e+06
3.328928757551771123e+06,5.954950719829328358e+06
3.432462557886567898e+06,6.157018934940879233e+06
3.411396961991703138e+06,6.128332830169017427e+06
3.841537812881670892e+06,6.107550703825413249e+06
3.792845277754828334e+06,6.143559856994286180e+06
3.577810220856841654e+06,6.100342032826769166e+06
3.384692172153468244e+06,5.995178142518497072e+06
3.372227621854031458e+06,6.196691634313568473e+06
3.678371778845248744e+06,6.237070122858892195e+06
3.415278470937658101e+06,6.108333316502282396e+06
3.563428763479973655e+06,6.175588081225126982e+06
3.424846631300283130e+06,6.106337674213796854e+06
3.479499938120978419e+06,6.028566899109940045e+06
3.750947569155970123e+06,6.075998007015696727e+06
3.641918584421606269e+06,5.998563389350046404e+06
3.415278939181672409e+06,6.007000421261514537e+06
3.387917435755026061e+06,6.212900597583737224e+06
3.325028321851109155e+06,6.270017100956968963e+06
3.529743001795537770e+06,6.134399849000163376e+06
3.515956881463714875e+06,6.094800165718848817e+06
3.643077529637861997e+06,6.266551048164287582e+06
3.539184789788666647e+06,6.131472054182046093e+06
3.466223630001164507e+06,6.259831841371923685e+06
3.468024458201719914e+06,6.028836612523497082e+06
3.416899171084807720e+06,5.990358983735677786e+06
3.384211165760574862e+06,6.046461604790865444e+06
3.487038707422013395e+06,6.268259244485837407e+06
3.359122841890294570e+06,6.218426666748948395e+06
3.591241856745086145e+06,6.040629223154172301e+06
3.688365295397643466e+06,6.273224613177073188e+06
3.720997085493941791e+06,6.255940846617251635e+06
3.530682897646889091e+06,6.108364226686496288e+06
3.385116985078966245e+06,6.096141681920122355e+06
3.493079983226060402e+06,6.224911619624460116e+06
3.536174067191450391e+06,6.133936646032489836e+06
3.511927220019721426e+06,6.103132924749165773e+06
3.427895981689250097e+06,6.102602942603713833e+06
3.681742698162436485e+06,6.101628096126758493e+06
3.345925851482945494e+06,6.181422018721397966e+06
3.455967997512058355e+06,6.078153496695150621e+06
3.766286214833447244e+06,6.150235755251316354e+06
3.428655213842854369e+06,6.182226022429583594e+06
3.355130478693610989e+06,6.146379848737244494e+06
3.528201803647943772e+06,6.140628026149952784e+06
3.366998127140454482e+06,6.211109796818115748e+06
3.790743682089554146e+06,6.213338497879184783e+06
3.556064919919052627e+06,6.169844291550291702e+06
3.636423754677748308e+06,6.000723272693672217e+06
3.335076208642329089e+06,6.090802485449112020e+06
3.450651501337460242e+06,6.268451491641776636e+06
3.603836698887803592e+06,6.176606524632317014e+06
3.401012566477732733e+06,6.054910657782816328e+06
3.324209986804048996e+06,6.267643660034624860e+06
3.380451038376901299e+06,6.096589223570382223e+06
3.849077160930079874e+06,6.006683628227937967e+06
3.417873475794591475e+06,6.188014633283010684e+06
3.722416447227679193e+06,6.139294819874132983e+06
3.824992817330865189e+06,6.121563605809077621e+06
3.620784087088543456e+06,6.232812406418493949e+06
3.412030154888785910e+06,6.168215545831952244e+06
3.507744807480421849e+06,6.277018329593333416e+06
3.812858415916887578e+06,6.228884301149954088e+06
3.712519973844415974e+06,6.029763315103763714e+06
3.816320388525907416e+06,6.171008821830775589e+06
3.426704578377543949e+06,6.102699330280841328e+06
3.886932625110543799e+06,6.211678967713028193e+06
3.452329862449804787e+06,6.201106107003069483e+06
3.629084248700008728e+06,6.252773167281998321e+06
3.870352966004020069e+06,6.003099247187050991e+06
3.383494784580771811e+06,6.197911108842981048e+06
3.524307613516875077e+06,6.187684610330308788e+06
3.683276307521836832e+06,6.176715016018245369e+06
3.726502686307796277e+06,6.080125361337431706e+06
3.443683169794237707e+06,5.949358750525785610e+06
3.421729127832183149e+06,5.998076863829708658e+06
3.479381466145653278e+06,6.080337297769904137e+06
3.867148508945911191e+06,6.147483985608773306e+06
3.875786006015555933e+06,6.140496161319279112e+06
3.319990742695667315e+06,5.955524899118019268e+06
3.588119219471830875e+06,6.115885584136153571e+06
3.808061538102515042e+06,6.125515365692920052e+06
3.732514364605145995e+06,6.204173874845986255e+06
3.593271602953175548e+06,6.137334590046267025e+06
3.678994288830861915e+06,6.216734867812096141e+06
3.563495945665235631e+06,6.137238399803800508e+06
3.745215332043522969e+06,6.175113806491072290e+06
3.596921219675534405e+06,6.091022787684951909e+06
3.797811110419649631e+06,6.040284841742607765e+06
3.667448384331029374e+06,6.256904227423074655e+06
3.655176969388091005e+06,6.168538713739912957e+06
3.418384755569601897e+06,6.156245184801409021e+06
3.802011074194794521e+06,6.251762254301777110e+06
3.713313235266336706e+06,6.064283498290462419e+06
3.358614232798307668e+06,6.093971663076518103e+06
3.825057894216574728e+06,6.257549626420474611e+06
3.856230485699035227e+06,6.093438110513979569e+06
3.715673337111599743e+06,6.062257354555533268e+06
3.753696794871505816e+06,6.081145207997980528e+06
3.766720477414072491e+06,6.133860696422670968e+06
3.329297904061395209e+06,5.912631767778432928e+06
3.552424819390708581e+06,6.119651338262074627e+06
3.326089774028683547e+06,6.067282281053267419e+06
3.875808233043219894e+06,6.103542254294689745e+06
3.688703776075478178e+06,6.199118774508146569e+06
3.660527941338802222e+06,6.219443435872093774e+06
3.661077311153019313e+06,6.256140923833027482e+06
3.350025760453834198e+06,6.194974221123533323e+06
3.643014467563432176e+06,6.169802039715487510e+06
3.594435436085938010e+06,6.090107599221450277e+06
3.459768312687939964e+06,6.148199337164009921e+06
3.418650010748512112e+06,6.280902596086686477e+06
3.423556521938862279e+06,6.265107477871952578e+06
3.805036362954974174e+06,6.217320642657632008e+06
3.640911549858862534e+06,6.094357070427736267e+06
3.424086389142218046e+06,6.034883028322085738e+06
3.730960137470323592e+06,6.114048534955299459e+06
3.873262746838344727e+06,6.255306896255677566e+06
3.425986107181736734e+06,6.107217673170986585e+06
3.316479674441124778e+06,6.132032285570543259e+06
3.353383194725720212e+06,5.910420448177057318e+06
3.733902826589945238e+06,6.089836975192587823e+06
3.399389226342319511e+06,6.062044022492654622e+06
3.719688087005196139e+06,6.123065093488882296e+06
3.354909193805886433e+06,5.990709530697477981e+06
3.381387028198607266e+06,6.094652237752110697e+06
3.839019317598040681e+06,6.192568777966295369e+06
3.711292403230575845e+06,6.204984337905237451e+06
3.753836341756792739e+06,6.195892840935725719e+06
3.319725766276282724e+06,6.273658347118789330e+06
3.355054102602902334e+06,6.113164208322773688e+06
3.790907295817655511e+06,6.211833890049156733e+06
3.494313290060455445e+06,6.174451839166856371e+06
3.738723904786847997e+06,6.268614667331155390e+06
3.620272752002310939e+06,6.255268536316638812e+06
3.459795391344529111e+06,6.154540261192706414e+06
3.847674059316896833e+06,6.052497393453056924e+06
3.543594896762525197e+06,6.278087830599526875e+06
3.404098909647914115e+06,6.231818503725163639e+06
3.419271735882913228e+06,5.991358162115244195e+06
3.468104865935939364e+06,6.229278456461446360e+06
3.792105447369721252e+06,6.184336362345742062e+06
3.416238156310479157e+06,5.998501627272781916e+06
3.382404021346011199e+06,5.989724373244836926e+06
3.604769172077142168e+06,6.076748100428226404e+06
3.731444711644855328e+06,6.125953296476635151e+06
3.818679551350202411e+06,6.230966568912715651e+06
3.860981997097698040e+06,6.236845585704973899e+06
3.627668484149846714e+06,6.271701052866807207e+06
3.829729942468656693e+06,6.192956760857466608e+06
3.554931716923316009e+06,6.271890052791712806e+06
3.768019566375209484e+06,6.230541545742044225e+06
3.835066917525224388e+06,6.232194400090771727e+06
3.881054294701464940e+06,5.973254687119457871e+06
3.474529251116090920e+06,6.222816986990349367e+06
3.384216126515265089e+06,6.150159679925708100e+06
3.633945019862454385e+06,6.086346122950573452e+06
3.887498083637422882e+06,6.010247460953904316e+06
3.579153147498863749e+06,6.231028570508234203e+06
3.388909826392666437e+06,6.026629192501532845e+06
3.653534506169884466e+06,6.215192936255604029e+06
3.501372509630282875e+06,6.132986631182714365e+06
3.684744467823368963e+06,6.109940001460795291e+06
3.876175485906874295e+06,6.272500363265492022e+06
3.842623141383959912e+06,6.250905177687397227e+06
3.888424404361856636e+06,6.038027628273858689e+06
3.446391152481301222e+06,6.213415257581789978e+06
3.861027008385314140e+06,5.974310335460968316e+06
3.434992565901686437e+06,5.968422657184365205e+06
3.360089769180098083e+06,6.249313722966771573e+06
3.877476359055745415e+06,6.210401140936121345e+06
3.758154984393942170e+06,6.214776867399971001e+06
3.866810464033063501e+06,5.986314135160446167e+06
3.587374528309618123e+06,6.108812876087329350e+06
3.370235330878189299e+06,5.986590129678864032e+06
3.376744432492217515e+06,6.099423003642862663e+06
3.400890066006918438e+06,5.973464487427822314e+06
3.524258931180348154e+06,6.138814586894563399e+06
3.431332032741409726e+06,6.090970211238717660e+06
3.311189416265318636e+06,6.216695394925571978e+06
3.653894913475305773e+06,5.995943535697776824e+06
3.743792051273780409e+06,6.044370989040364511e+06
3.466194211492516566e+06,6.236825916580718011e+06
3.807335115994575433e+06,6.263337010771746747e+06
3.549593398244700395e+06,6.253465220428626053e+06
3.546988623633816838e+06,6.273269117496396415e+06
3.569398463682281785e+06,6.252256376885525882e+06
3.491436000680719037e+06,6.209848912566688843e+06
3.657628175785202999e+06,6.083601615881875157e+06
3.418163457927988376e+06,5.995463008624231443e+06
3.443178519399072044e+06,6.191274434247974306e+06
3.774230223546901718e+06,6.059367465504543856e+06
3.769935182259999681e+06,6.111056332035444677e+06
3.661997376622630283e+06,6.017844057629381306e+06
3.877544866767780390e+06,6.214874156971530057e+06
3.378349769389452878e+06,6.128866824749297462e+06
3.779564761747709010e+06,6.190146239502962679e+06
3.729985187253805343e+06,6.060026191949970089e+06
3.855197740431179758e+06,6.057773346610804088e+06
3.666541397436178289e+06,6.221488894673539326e+06
3.866391390974616632e+06,6.235735800772973336e+06
3.353336089861033019e+06,6.164994003861481324e+06
3.396703419222120661e+06,6.247050272432786413e+06
3.437474184604082257e+06,5.979281323017195798e+06
3.753910673019105569e+06,6.228258393241294660e+06
3.352756810029847082e+06,6.155594632618733682e+06
3.645522783206153661e+06,6.155947246010558680e+06
3.671399984094185289e+06,6.038373487977466546e+06
3.491953434560549445e+06,6.232843365148957819e+06
3.618407012483330444e+06,6.272872533484342508e+06
3.651224484734318685e+06,6.154235384111522697e+06
3.437874979453644250e+06,6.020686939642379060e+06
3.603281169662995730e+06,6.156311501978097484e+06
3.564485918145612348e+06,6.211210300657348707e+06
3.442181131324190181e+06,6.022932685248097405e+06
3.780612777295234613e+06,6.186069955234009773e+06
3.869287982463443652e+06,5.957479227267396636e+06
3.531142722840566188e+06,6.085342439073672518e+06
3.682548401436598040e+06,6.026310139168130234e+06
3.654509184927381575e+06,6.165650349612108432e+06
3.566143787787970621e+06,6.093101113829095848e+06
3.738479414499315433e+06,6.151031203319632448e+06
3.816878874471225776e+06,6.120787900200995617e+06
3.323868366793900728e+06,6.071677433854550123e+06
3.447114666676416993e+06,6.200958998298244551e+06
3.787208856981187593e+06,6.183418231728202663e+06
3.456528097456235904e+06,6.039451387975764461e+06
3.631300586747168098e+06,6.099036049902642146e+06
3.638179918700506911e+06,6.251744751438770443e+06
3.361162812000922393e+06,5.919984170454235747e+06
3.316196920736546628e+06,5.939418239823808894e+06
3.887296669102069922e+06,6.128531514829015359e+06
